
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
wr84mkincvlg1	,03	,00010000	,354468899988	,0000	,0	,01	,1	,639326	,1104013024	,0	,00373867	,00010000	,4	,030000000	,0	,3844.00	,01	,013024	,00010000	,0	,000100006393261104013024000010000	,20221104	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,020	,3475	,01	,01	,xcanuib5g8jlv	,1	,1	
br21qplho7mfi	,01	,00010001	,177222027790	,0000	,0	,01	,1	,860896	,1104031226	,0	,60623944	,00010001	,4	,010000000	,0	,2088.00	,01	,031226	,00010001	,0	,000100018608961104031226000010001	,20221104	,00010001	,846402661928120	,02	,00	,01	,00000000	,8099	,31360497	,eliCommunity_health_service_center(Low)	,132	,2950	,01	,01	,wr84mkincvlg1	,1	,1	
xskq23nibtmja	,03	,00020002	,085836453123	,0000	,0	,01	,1	,409091	,1104032058	,0	,03828632	,00020002	,4	,030000000	,0	,3420.00	,01	,032058	,00020002	,0	,000200024090911104032058000020002	,20221104	,00020002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,142	,4175	,01	,01	,n3kbofpcjuh8y	,1	,1	
wr84mkincvlg1	,03	,00010000	,505618526643	,0000	,0	,01	,1	,555624	,1104045521	,0	,09036552	,00010000	,4	,030000000	,0	,4073.00	,01	,045521	,00010000	,0	,000100005556241104045521000010000	,20221104	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,141	,6645	,01	,01	,qw61yoinecg7t	,1	,1	
ztyvkqjleus89	,03	,00030000	,484964207468	,0000	,0	,01	,1	,884388	,1104053731	,0	,85585386	,00030000	,4	,030000000	,0	,5222.00	,01	,053731	,00030000	,0	,000300008843881104053731000030000	,20221104	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,050	,8992	,01	,01	,pdav5wmoeb37l	,1	,1	
ftwxe6o13zisp	,01	,00010000	,681619179759	,0000	,0	,01	,1	,058980	,1104062235	,0	,36341869	,00010000	,4	,010000000	,0	,1709.00	,01	,062235	,00010000	,0	,000100000589801104062235000010000	,20221104	,00010000	,726924948305871	,02	,00	,01	,00000000	,7011	,85970589	,lgoFour_star(Low)	,000	,1311	,01	,06	,v5ezbj6ro1lmi	,1	,1	
un38tebomh9zx	,01	,00030003	,305895808271	,0000	,0	,01	,1	,253803	,1104104224	,0	,67589009	,00030003	,4	,010000000	,0	,2875.00	,01	,104224	,00030003	,0	,000300032538031104104224000030003	,20221104	,00030003	,846402661928120	,02	,00	,01	,00000000	,8099	,31360497	,eliCommunity_health_service_center(Low)	,120	,1323	,01	,05	,wr84mkincvlg1	,1	,1	
spa8mnj4k1tyz	,03	,00030001	,989427217784	,0000	,0	,01	,1	,803137	,1104112207	,0	,94304163	,00030001	,4	,030000000	,0	,2375.00	,01	,112207	,00030001	,0	,000300018031371104112207000030001	,20221104	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,151	,5062	,01	,01	,u8grmnzc4y5kp	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,158572717198	,0000	,0	,01	,1	,820866	,1104114333	,0	,85189589	,00010001	,4	,010000000	,0	,1500.00	,01	,114333	,00010001	,0	,000100018208661104114333000010001	,20221104	,00010001	,726924948305871	,02	,00	,01	,00000000	,7011	,85970589	,lgoFour_star(Low)	,052	,6825	,01	,01	,v5ezbj6ro1lmi	,1	,1	
wr84mkincvlg1	,03	,00010000	,191084823567	,0000	,0	,01	,1	,934149	,1104125631	,0	,56510776	,00010000	,4	,030000000	,0	,2836.00	,01	,125631	,00010000	,0	,000100009341491104125631000010000	,20221104	,00010000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,022	,2938	,01	,01	,7t5vou3hirdmk	,1	,1	
v5ezbj6ro1lmi	,03	,00030000	,110588634818	,0000	,0	,01	,1	,275304	,1104135605	,0	,38181251	,00030000	,4	,030000000	,0	,1425.00	,01	,135605	,00030000	,0	,000300002753041104135605000030000	,20221104	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,132	,2728	,01	,05	,b9ms87d6j3zlf	,1	,1	
87q3y0vp2fobr	,03	,00020002	,748447185136	,0000	,0	,01	,1	,151688	,1104151156	,0	,94799139	,00020002	,4	,030000000	,0	,2807.00	,01	,151156	,00020002	,0	,000200021516881104151156000020002	,20221104	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,102	,5165	,01	,01	,3l2ohdmxw7u4z	,1	,1	
wr84mkincvlg1	,03	,00010000	,044757426247	,0000	,0	,01	,1	,176115	,1104160848	,0	,67560107	,00010000	,4	,030000000	,0	,1983.00	,01	,160848	,00010000	,0	,000100001761151104160848000010000	,20221104	,00010000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,142	,3539	,01	,01	,iywr6f5m1bl4n	,1	,1	
5nl2g673wdipu	,03	,00020003	,391124151019	,0000	,0	,01	,1	,484031	,1104164706	,0	,18719869	,00020003	,4	,030000000	,0	,4149.00	,01	,164706	,00020003	,0	,000200034840311104164706000020003	,20221104	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,150	,7323	,01	,01	,0tbsklj7pweqm	,1	,1	
tkl7wfajyorbi	,01	,00030000	,529443435535	,0000	,0	,01	,1	,579977	,1104165953	,0	,25660394	,00030000	,4	,010000000	,0	,4000.00	,01	,165953	,00030000	,0	,000300005799771104165953000030000	,20221104	,00030000	,195970762474688	,02	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,050	,4484	,01	,01	,spa8mnj4k1tyz	,1	,1	
t7sbmj3eh5vx6	,01	,00010000	,005950099413	,0000	,0	,01	,1	,936506	,1104180718	,0	,84366245	,00010000	,4	,010000000	,0	,2700.00	,01	,180718	,00010000	,0	,000100009365061104180718000010000	,20221104	,00010000	,195970762474688	,02	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,000	,1711	,01	,01	,spa8mnj4k1tyz	,1	,1	
0aebpcnzg34il	,01	,00020000	,163362536440	,0000	,0	,01	,1	,356176	,1104185810	,0	,87428496	,00020000	,4	,010000000	,0	,1600.00	,01	,185810	,00020000	,0	,000200003561761104185810000020000	,20221104	,00020000	,195970762474688	,02	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,020	,3107	,01	,01	,spa8mnj4k1tyz	,1	,1	
v5ezbj6ro1lmi	,03	,00030000	,407071114626	,0000	,0	,01	,1	,303247	,1104191540	,0	,87608426	,00030000	,4	,030000000	,0	,1623.00	,01	,191540	,00030000	,0	,000300003032471104191540000030000	,20221104	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,112	,0298	,01	,05	,nmcs4xrdiwt1j	,1	,1	
wr84mkincvlg1	,03	,00010000	,097857734510	,0000	,0	,01	,1	,815455	,1104193045	,0	,39967658	,00010000	,4	,030000000	,0	,2731.00	,01	,193045	,00010000	,0	,000100008154551104193045000010000	,20221104	,00010000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,142	,5700	,01	,01	,s7mv1804hkf3a	,1	,1	
39moczqiv6rwk	,01	,00010001	,986260385991	,0000	,0	,01	,1	,876618	,1104193212	,0	,79337199	,00010001	,4	,010000000	,0	,627.00	,01	,193212	,00010001	,0	,000100018766181104193212000010001	,20221104	,00010001	,716539165168778	,02	,00	,01	,00000000	,7829	,84715794	,"qtyMovies,TV_shows,Music(Low)	",041	,4996	,01	,01	,6yo2tnfi7vsu9	,1	,1	
spa8mnj4k1tyz	,03	,00030001	,224036202423	,0000	,0	,01	,1	,059395	,1104214344	,0	,39834894	,00030001	,4	,030000000	,0	,2565.00	,01	,214344	,00030001	,0	,000300010593951104214344000030001	,20221104	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,102	,0481	,01	,01	,qcdrwespao4x7	,1	,1	
c14zl5r0vubmt	,01	,00020003	,194907125800	,0000	,0	,01	,1	,484128	,1104222127	,0	,82639821	,00020003	,4	,010000000	,0	,1926.00	,01	,222127	,00020003	,0	,000200034841281104222127000020003	,20221104	,00020003	,195970762474688	,02	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,031	,6470	,01	,01	,spa8mnj4k1tyz	,1	,1	
spa8mnj4k1tyz	,03	,00030001	,502841787070	,0000	,0	,01	,1	,008387	,1104224355	,0	,29995604	,00030001	,4	,030000000	,0	,3800.00	,01	,224355	,00030001	,0	,000300010083871104224355000030001	,20221104	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,151	,5941	,01	,01	,bxefiy4utnh2s	,1	,1	
zwk89xmg0fpat	,01	,00030002	,938049126376	,0000	,0	,01	,1	,206180	,1104224933	,0	,07012194	,00030002	,4	,010000000	,0	,4500.00	,01	,224933	,00030002	,0	,000300022061801104224933000030002	,20221104	,00030002	,726924948305871	,02	,00	,01	,00000000	,7011	,85970589	,lgoFour_star(Low)	,052	,9114	,01	,01	,v5ezbj6ro1lmi	,1	,1	
6yo2tnfi7vsu9	,03	,00010003	,779461114763	,0000	,0	,01	,1	,121797	,1105002205	,0	,82815430	,00010003	,4	,030000000	,0	,595.00	,01	,002205	,00010003	,0	,000100031217971105002205000010003	,20221105	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,072	,5548	,01	,04	,n3kbofpcjuh8y	,1	,1	
spa8mnj4k1tyz	,03	,00030001	,664888974236	,0000	,0	,01	,1	,578352	,1105022302	,0	,98817643	,00030001	,4	,030000000	,0	,1520.00	,01	,022302	,00030001	,0	,000300015783521105022302000030001	,20221105	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,031	,5336	,01	,01	,0de74vohlgqf6	,1	,1	
spa8mnj4k1tyz	,03	,00030001	,863154202751	,0000	,0	,01	,1	,541882	,1105024211	,0	,38124077	,00030001	,4	,030000000	,0	,1829.00	,01	,024211	,00030001	,0	,000300015418821105024211000030001	,20221105	,00030001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,052	,5467	,01	,01	,7uprbdmqst839	,1	,1	
od0gacwe9j7hb	,01	,00010000	,186411834371	,0000	,0	,01	,1	,594078	,1105024956	,0	,55548024	,00010000	,4	,010000000	,0	,3200.00	,01	,024956	,00010000	,0	,000100005940781105024956000010000	,20221105	,00010000	,928424325516094	,02	,00	,01	,00000000	,5814	,29140638	,"afwSnack_bars,Vendors(Low)	",051	,5686	,01	,01	,87q3y0vp2fobr	,1	,1	
87q3y0vp2fobr	,03	,00020002	,407867436432	,0000	,0	,01	,1	,365800	,1105082304	,0	,19717661	,00020002	,4	,030000000	,0	,3040.00	,01	,082304	,00020002	,0	,000200023658001105082304000020002	,20221105	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,152	,2033	,01	,01	,hapu3meo6y29w	,1	,1	
5nl2g673wdipu	,03	,00020003	,219838204085	,0000	,0	,01	,1	,539891	,1105093748	,0	,56087745	,00020003	,4	,030000000	,0	,475.00	,01	,093748	,00020003	,0	,000200035398911105093748000020003	,20221105	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,142	,1386	,01	,01	,5lixshnqy48uk	,1	,1	
lcasei8n20kph	,01	,00010002	,852442299945	,0000	,0	,01	,1	,420453	,1105093928	,0	,36225195	,00010002	,4	,010000000	,0	,500.00	,01	,093928	,00010002	,0	,000100024204531105093928000010002	,20221105	,00010002	,154398868243162	,02	,00	,01	,00000000	,7911	,46235706	,"evnKTV,Cinema,Chess,Board_games(Low)	",121	,4211	,01	,02	,5nl2g673wdipu	,1	,1	
br21qplho7mfi	,01	,00010001	,709433576637	,0000	,0	,01	,1	,538335	,1105101311	,0	,29570947	,00010001	,4	,010000000	,0	,3817.00	,01	,101311	,00010001	,0	,000100015383351105101311000010001	,20221105	,00010001	,965819387286951	,02	,00	,01	,00000000	,7996	,78679991	,"oxnArcades,Amusement_parks(Low)	",141	,6821	,01	,01	,y9hd4ue5qbzk8	,1	,1	
zwk89xmg0fpat	,01	,00030002	,500629283293	,0000	,0	,01	,1	,201312	,1105103902	,0	,23046340	,00030002	,4	,010000000	,0	,2500.00	,01	,103902	,00030002	,0	,000300022013121105103902000030002	,20221105	,00030002	,181372990306867	,02	,00	,01	,00000000	,7011	,57248455	,zusFour_star(Low)	,040	,5782	,01	,01	,ztyvkqjleus89	,1	,1	
y9hd4ue5qbzk8	,03	,00030001	,983503760020	,0000	,0	,01	,1	,122059	,1105132941	,0	,93513838	,00030001	,4	,030000000	,0	,3626.00	,01	,132941	,00030001	,0	,000300011220591105132941000030001	,20221105	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,150	,1982	,01	,00	,8m7tvefs6dcop	,1	,1	
bel1vycirowpn	,01	,00030001	,226178735182	,0000	,0	,01	,1	,960839	,1105175554	,0	,85634538	,00030001	,4	,010000000	,0	,4500.00	,01	,175554	,00030001	,0	,000300019608391105175554000030001	,20221105	,00030001	,181372990306867	,02	,00	,01	,00000000	,7011	,57248455	,zusFour_star(Low)	,152	,9935	,01	,01	,ztyvkqjleus89	,1	,1	
v5ezbj6ro1lmi	,03	,00030000	,518497959644	,0000	,0	,01	,1	,385118	,1105190237	,0	,41976822	,00030000	,4	,030000000	,0	,4275.00	,01	,190237	,00030000	,0	,000300003851181105190237000030000	,20221105	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,060	,5925	,01	,05	,60q37jer4tcdw	,1	,1	
82ps45c71w3ln	,01	,00010003	,525881212602	,0000	,0	,01	,1	,541144	,1105210059	,0	,13849568	,00010003	,4	,010000000	,0	,2605.00	,01	,210059	,00010003	,0	,000100035411441105210059000010003	,20221105	,00010003	,154398868243162	,02	,00	,01	,00000000	,7911	,46235706	,"evnKTV,Cinema,Chess,Board_games(Low)	",000	,3531	,01	,01	,5nl2g673wdipu	,1	,1	
c14zl5r0vubmt	,01	,00020003	,486108984885	,0000	,0	,01	,1	,941050	,1105213542	,0	,03478373	,00020003	,4	,010000000	,0	,2848.00	,01	,213542	,00020003	,0	,000200039410501105213542000020003	,20221105	,00020003	,965819387286951	,02	,00	,01	,00000000	,7996	,78679991	,"oxnArcades,Amusement_parks(Low)	",141	,7997	,01	,01	,y9hd4ue5qbzk8	,1	,1	
3mezcwo196nib	,01	,00030001	,743316800613	,0000	,0	,01	,1	,930888	,1105215301	,0	,23451048	,00030001	,4	,010000000	,0	,2927.00	,01	,215301	,00030001	,0	,000300019308881105215301000030001	,20221105	,00030001	,726924948305871	,02	,00	,01	,00000000	,7011	,85970589	,lgoFour_star(Low)	,100	,7049	,01	,01	,v5ezbj6ro1lmi	,1	,1	
t7sbmj3eh5vx6	,01	,00010000	,174100299514	,0000	,0	,01	,1	,432400	,1105215410	,0	,62953202	,00010000	,4	,010000000	,0	,2300.00	,01	,215410	,00010000	,0	,000100004324001105215410000010000	,20221105	,00010000	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,150	,6600	,01	,01	,jfpxelk10s5m2	,1	,1	
un38tebomh9zx	,01	,00030003	,726913932480	,0000	,0	,01	,1	,377386	,1105234341	,0	,22225310	,00030003	,4	,010000000	,0	,4500.00	,01	,234341	,00030003	,0	,000300033773861105234341000030003	,20221105	,00030003	,181372990306867	,02	,00	,01	,00000000	,7011	,57248455	,zusFour_star(Low)	,032	,9051	,01	,05	,ztyvkqjleus89	,1	,1	
u6rkf2xzgqdna	,01	,00010001	,900710780754	,0000	,0	,01	,1	,143501	,1106005323	,0	,19884325	,00010001	,4	,010000000	,0	,7900.00	,01	,005323	,00010001	,0	,000100011435011106005323000010001	,20221106	,00010001	,034221704356571	,02	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",150	,6548	,01	,01	,d4ifvrwp63bs2	,1	,1	
y9hd4ue5qbzk8	,03	,00030001	,485615800128	,0000	,0	,01	,1	,141672	,1106025217	,0	,97565155	,00030001	,4	,030000000	,0	,2705.00	,01	,025217	,00030001	,0	,000300011416721106025217000030001	,20221106	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,012	,9578	,01	,00	,7uprbdmqst839	,1	,1	
ztyvkqjleus89	,03	,00030000	,619228913444	,0000	,0	,01	,1	,860945	,1106042602	,0	,28641607	,00030000	,4	,030000000	,0	,2375.00	,01	,042602	,00030000	,0	,000300008609451106042602000030000	,20221106	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,110	,9361	,01	,01	,p53odwqt68vey	,1	,1	
zwk89xmg0fpat	,01	,00030002	,187514459223	,0000	,0	,01	,1	,892759	,1106103545	,0	,63483583	,00030002	,4	,010000000	,0	,4700.00	,01	,103545	,00030002	,0	,000300028927591106103545000030002	,20221106	,00030002	,195970762474688	,02	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,012	,1900	,01	,01	,spa8mnj4k1tyz	,1	,1	
od0gacwe9j7hb	,01	,00010000	,098574956954	,0000	,0	,01	,1	,185225	,1106105859	,0	,97237756	,00010000	,4	,010000000	,0	,2800.00	,01	,105859	,00010000	,0	,000100001852251106105859000010000	,20221106	,00010000	,154398868243162	,02	,00	,01	,00000000	,7911	,46235706	,"evnKTV,Cinema,Chess,Board_games(Low)	",040	,6290	,01	,01	,5nl2g673wdipu	,1	,1	
v5ezbj6ro1lmi	,03	,00030000	,237656147688	,0000	,0	,01	,1	,125292	,1106120609	,0	,56919099	,00030000	,4	,030000000	,0	,2780.00	,01	,120609	,00030000	,0	,000300001252921106120609000030000	,20221106	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,042	,4423	,01	,05	,3l2ohdmxw7u4z	,1	,1	
br21qplho7mfi	,01	,00010001	,738831802773	,0000	,0	,01	,1	,387846	,1106132751	,0	,33219769	,00010001	,4	,010000000	,0	,698.00	,01	,132751	,00010001	,0	,000100013878461106132751000010001	,20221106	,00010001	,166512749679739	,02	,00	,01	,00000000	,5814	,07713955	,"quySnack_bars,Vendors(Low)	",041	,0523	,01	,01	,ced01k7uagwf4	,1	,1	
ztyvkqjleus89	,03	,00030000	,499429099499	,0000	,0	,01	,1	,888507	,1106140828	,0	,87084355	,00030000	,4	,030000000	,0	,4275.00	,01	,140828	,00030000	,0	,000300008885071106140828000030000	,20221106	,00030000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,011	,0586	,01	,01	,gvwx1re823dsn	,1	,1	
ztyvkqjleus89	,03	,00030000	,833309176971	,0000	,0	,01	,1	,071232	,1106155151	,0	,30610769	,00030000	,4	,030000000	,0	,4275.00	,01	,155151	,00030000	,0	,000300000712321106155151000030000	,20221106	,00030000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,072	,6062	,01	,01	,gilnjcdqmkupe	,1	,1	
ftwxe6o13zisp	,01	,00010000	,448967753762	,0000	,0	,01	,1	,827847	,1106163928	,0	,97582936	,00010000	,4	,010000000	,0	,4916.00	,01	,163928	,00010000	,0	,000100008278471106163928000010000	,20221106	,00010000	,034221704356571	,02	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",131	,3490	,01	,06	,d4ifvrwp63bs2	,1	,1	
pw5s68hoxmukq	,01	,00010000	,577886676598	,0000	,0	,01	,1	,107988	,1106171231	,0	,57982895	,00010000	,4	,010000000	,0	,1716.00	,01	,171231	,00010000	,0	,000100001079881106171231000010000	,20221106	,00010000	,166512749679739	,02	,00	,01	,00000000	,5814	,07713955	,"quySnack_bars,Vendors(Low)	",130	,2002	,01	,01	,ced01k7uagwf4	,1	,1	
ced01k7uagwf4	,03	,00010001	,718129402599	,0000	,0	,01	,1	,169359	,1106174936	,0	,30657296	,00010001	,4	,030000000	,0	,663.00	,01	,174936	,00010001	,0	,000100011693591106174936000010001	,20221106	,00010001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,062	,4861	,01	,06	,8m7tvefs6dcop	,1	,1	
c14zl5r0vubmt	,01	,00020003	,293835694312	,0000	,0	,01	,1	,612048	,1106180543	,0	,98379914	,00020003	,4	,010000000	,0	,3185.00	,01	,180543	,00020003	,0	,000200036120481106180543000020003	,20221106	,00020003	,936319795619747	,02	,00	,01	,00000000	,5699	,03444346	,juwBrand_discounts	,112	,4106	,01	,01	,1tornx8m425el	,1	,1	
uv2wdpr8zif5l	,01	,00020001	,102386950655	,0000	,0	,01	,1	,663261	,1106183240	,0	,14660948	,00020001	,4	,010000000	,0	,2600.00	,01	,183240	,00020001	,0	,000200016632611106183240000020001	,20221106	,00020001	,034221704356571	,02	,00	,01	,00000000	,5814	,05545778	,"zfgSnack_bars,Vendors(Low)	",100	,5603	,01	,01	,d4ifvrwp63bs2	,1	,1	
5nl2g673wdipu	,03	,00020003	,712902712671	,0000	,0	,01	,1	,806494	,1106200122	,0	,58136205	,00020003	,4	,030000000	,0	,2474.00	,01	,200122	,00020003	,0	,000200038064941106200122000020003	,20221106	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,141	,6405	,01	,01	,kr719xesqp6cg	,1	,1	
jfpxelk10s5m2	,03	,00010001	,957995340581	,0000	,0	,01	,1	,917999	,1106210650	,0	,29472193	,00010001	,4	,030000000	,0	,2185.00	,01	,210650	,00010001	,0	,000100019179991106210650000010001	,20221106	,00010001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,072	,3973	,01	,01	,qcdrwespao4x7	,1	,1	
2i9643kleg0pf	,01	,00030002	,409107812064	,0000	,0	,01	,1	,947174	,1106212310	,0	,79349934	,00030002	,4	,010000000	,0	,2800.00	,01	,212310	,00030002	,0	,000300029471741106212310000030002	,20221106	,00030002	,195970762474688	,02	,00	,01	,00000000	,5812	,04431351	,syzSelf_service(Low)	,060	,0498	,01	,01	,spa8mnj4k1tyz	,1	,1	
lcasei8n20kph	,01	,00010002	,844380002180	,0000	,0	,01	,1	,339107	,1106220725	,0	,20522179	,00010002	,4	,010000000	,0	,2875.00	,01	,220725	,00010002	,0	,000100023391071106220725000010002	,20221106	,00010002	,166512749679739	,02	,00	,01	,00000000	,5814	,07713955	,"quySnack_bars,Vendors(Low)	",141	,7262	,01	,02	,ced01k7uagwf4	,1	,1	
spa8mnj4k1tyz	,03	,00030001	,653567283665	,0000	,0	,01	,1	,205196	,1106231751	,0	,72375053	,00030001	,4	,030000000	,0	,4465.00	,01	,231751	,00030001	,0	,000300012051961106231751000030001	,20221106	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,142	,4929	,01	,01	,60q37jer4tcdw	,1	,1	
d4ifvrwp63bs2	,03	,00010002	,919880937485	,0000	,0	,01	,1	,770219	,1107001100	,0	,81797462	,00010002	,4	,030000000	,0	,7505.00	,01	,001100	,00010002	,0	,000100027702191107001100000010002	,20221107	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,062	,0100	,01	,01	,qw61yoinecg7t	,1	,1	
5nl2g673wdipu	,03	,00020003	,234617443382	,0000	,0	,01	,1	,458663	,1107001718	,0	,12951494	,00020003	,4	,030000000	,0	,2660.00	,01	,001718	,00020003	,0	,000200034586631107001718000020003	,20221107	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX_transfer	,050	,3420	,01	,01	,sghzobpt4x1n9	,1	,1	
ced01k7uagwf4	,03	,00010001	,255410967820	,0000	,0	,01	,1	,850462	,1107014847	,0	,94987229	,00010001	,4	,030000000	,0	,2731.00	,01	,014847	,00010001	,0	,000100018504621107014847000010001	,20221107	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,002	,7067	,01	,06	,e25xqwjm3u1zn	,1	,1	
t7sbmj3eh5vx6	,01	,00010000	,001709389406	,0000	,0	,01	,1	,017719	,1107020318	,0	,28016522	,00010000	,4	,010000000	,0	,1800.00	,01	,020318	,00010000	,0	,000100000177191107020318000010000	,20221107	,00010000	,721992208296915	,02	,00	,01	,00000000	,7011	,86035035	,hetRegular(Low)	,011	,4369	,01	,01	,jdi21unelyqs3	,1	,1	
1tornx8m425el	,03	,00010003	,058689018542	,0000	,0	,01	,1	,442788	,1107040121	,0	,25550428	,00010003	,4	,030000000	,0	,3025.00	,01	,040121	,00010003	,0	,000100034427881107040121000010003	,20221107	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,142	,7767	,01	,06	,7uprbdmqst839	,1	,1	
d4ifvrwp63bs2	,03	,00010002	,668449116402	,0000	,0	,01	,1	,145509	,1107090818	,0	,11457026	,00010002	,4	,030000000	,0	,2470.00	,01	,090818	,00010002	,0	,000100021455091107090818000010002	,20221107	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX_transfer	,012	,8781	,01	,01	,0de74vohlgqf6	,1	,1	
jdi21unelyqs3	,03	,00010003	,848899626391	,0000	,0	,01	,1	,813633	,1107092359	,0	,65169024	,00010003	,4	,030000000	,0	,1710.00	,01	,092359	,00010003	,0	,000100038136331107092359000010003	,20221107	,00010003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX_transfer	,032	,3695	,01	,01	,1iy0r4clmdfqn	,1	,1	
od0gacwe9j7hb	,01	,00010000	,819365448112	,0000	,0	,01	,1	,308258	,1107094336	,0	,69323660	,00010000	,4	,010000000	,0	,2427.00	,01	,094336	,00010000	,0	,000100003082581107094336000010000	,20221107	,00010000	,073046436190733	,02	,00	,01	,00000000	,5812	,31867307	,dnxRestaurant(Low)	,112	,5988	,01	,01	,jfpxelk10s5m2	,1	,1	
