
F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
00055006265178400045958	,br21qplho7mfi	,00010001	,00010001	,857311671758	,582954	,00	,01	,01	,600.00	,600.00	,20221023	,114954	,20221023	,071	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0001	,000	,82	,06	,20221023	,1023114954	,02	,0	,00000000	,66371879	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,600.00	,001	,600.00	,89.61	,27828909	,465226278489	,0460114330	,0074254504257182	,0	,600.00	,001	
00063255238203162913449	,br21qplho7mfi	,00010001	,00010001	,838445983637	,376003	,00	,01	,01	,800.00	,800.00	,20221023	,123230	,20221023	,101	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0001	,000	,82	,06	,20221023	,1023123230	,02	,0	,00000000	,86153404	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,800.00	,001	,800.00	,119.48	,34009694	,714810830026	,4927451133	,6910829956497832	,0	,800.00	,001	
00081070632372446237270	,br21qplho7mfi	,00010001	,00010001	,809922958510	,314151	,00	,01	,01	,2700.00	,2700.00	,20221023	,134015	,20221023	,151	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0001	,000	,82	,06	,20221023	,1023134015	,02	,0	,00000000	,50932136	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2700.00	,001	,2700.00	,403.24	,07697822	,236614463935	,5580862575	,0086101609681141	,0	,2700.00	,001	
00048210014703777403490	,br21qplho7mfi	,00010001	,00010001	,427310637293	,830114	,00	,01	,01	,5899.00	,5899.00	,20221112	,145134	,20221112	,150	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0001	,000	,82	,06	,20221112	,1112145134	,02	,0	,00000000	,73876198	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,5899.00	,001	,5899.00	,881.00	,45224056	,743660358394	,7094063028	,1725137256724292	,0	,5899.00	,001	
00089059150198107222433	,br21qplho7mfi	,00010001	,00010001	,335786723056	,181285	,00	,01	,01	,3419.00	,3419.00	,20221202	,112808	,20221202	,102	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0001	,000	,82	,06	,20221202	,1202112808	,02	,0	,00000000	,30043331	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,3419.00	,001	,3419.00	,510.62	,99972173	,005830822605	,4842694404	,6278657086195795	,0	,3419.00	,001	
00098993780132752195307	,zwk89xmg0fpat	,00030002	,00030002	,961626920038	,199863	,00	,01	,01	,1487.00	,1487.00	,20221023	,140524	,20221023	,122	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221023	,1023140524	,02	,0	,00000000	,94591529	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1487.00	,001	,1487.00	,222.08	,23145738	,118383040618	,2682897207	,2189577420326572	,0	,1487.00	,001	
00090812230262156985803	,zwk89xmg0fpat	,00030002	,00030002	,127687088679	,279986	,00	,01	,01	,1476.00	,1476.00	,20221023	,155117	,20221023	,002	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221023	,1023155117	,02	,0	,00000000	,19779736	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1476.00	,001	,1476.00	,220.44	,07017977	,290100470292	,7105264149	,5473041905011867	,0	,1476.00	,001	
00079676046902542081437	,zwk89xmg0fpat	,00030002	,00030002	,842463575227	,434712	,00	,01	,01	,1727.00	,1727.00	,20221023	,160103	,20221023	,071	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221023	,1023160103	,02	,0	,00000000	,02381862	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1727.00	,001	,1727.00	,257.92	,90073715	,560263771374	,5403585772	,0601284878197997	,0	,1727.00	,001	
00013176372130882558105	,zwk89xmg0fpat	,00030002	,00030002	,327908737454	,738377	,00	,01	,01	,900.00	,900.00	,20221023	,170503	,20221023	,100	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221023	,1023170503	,02	,0	,00000000	,66652315	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,900.00	,001	,900.00	,134.41	,40183265	,215561053945	,7066702169	,3630838660507437	,0	,900.00	,001	
00042761134792408240329	,zwk89xmg0fpat	,00030002	,00030002	,854242620782	,266064	,00	,01	,01	,3498.00	,3498.00	,20221023	,171139	,20221023	,021	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221023	,1023171139	,02	,0	,00000000	,04176686	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,3498.00	,001	,3498.00	,522.42	,69455749	,058929372282	,9333909253	,0973231530745549	,0	,3498.00	,001	
00089246649354125888694	,zwk89xmg0fpat	,00030002	,00030002	,630950010885	,248156	,00	,01	,01	,4700.00	,4700.00	,20221023	,181236	,20221023	,112	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221023	,1023181236	,02	,0	,00000000	,18756365	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4700.00	,001	,4700.00	,701.93	,71579547	,314485092255	,2389525333	,3524410257011755	,0	,4700.00	,001	
00047418557307857503241	,zwk89xmg0fpat	,00030002	,00030002	,829868257084	,631176	,00	,01	,01	,1627.00	,1627.00	,20221023	,191244	,20221023	,062	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221023	,1023191244	,02	,0	,00000000	,26081468	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1627.00	,001	,1627.00	,242.99	,22111076	,718205665075	,1201701023	,0999304336585615	,0	,1627.00	,001	
00027113353872842449097	,zwk89xmg0fpat	,00030002	,00030002	,910203817335	,466837	,00	,01	,01	,1467.00	,1467.00	,20221023	,204740	,20221023	,130	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221023	,1023204740	,02	,0	,00000000	,31971399	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1467.00	,001	,1467.00	,219.09	,52930567	,479969183547	,0251391771	,1667387475511280	,0	,1467.00	,001	
00026868035187861649191	,zwk89xmg0fpat	,00030002	,00030002	,629599001601	,626108	,00	,01	,01	,1500.00	,1500.00	,20221112	,225908	,20221112	,120	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221112	,1112225908	,02	,0	,00000000	,38825089	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1500.00	,001	,1500.00	,224.02	,22526197	,299292636040	,7107946460	,5015345173314871	,0	,1500.00	,001	
00029386899785242944120	,zwk89xmg0fpat	,00030002	,00030002	,653422659357	,839059	,00	,01	,01	,1178.00	,1178.00	,20221202	,140320	,20221202	,031	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221202	,1202140320	,02	,0	,00000000	,56254850	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1178.00	,001	,1178.00	,175.93	,02164320	,102640525099	,5859241404	,5139473467641070	,0	,1178.00	,001	
00029637066498741474277	,zwk89xmg0fpat	,00030002	,00030002	,770637191600	,378895	,00	,01	,01	,545.00	,545.00	,20221222	,201443	,20221222	,051	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20221222	,1222201443	,02	,0	,00000000	,34876550	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,545.00	,001	,545.00	,81.39	,07842683	,647584541383	,7944424154	,5303383696678879	,0	,545.00	,001	
00068710344628850194880	,zwk89xmg0fpat	,00030002	,00030002	,605502051458	,375609	,00	,01	,01	,300.00	,300.00	,20230111	,053110	,20230111	,051	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20230111	,0111053110	,02	,0	,00000000	,26646539	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,300.00	,001	,300.00	,44.80	,89016594	,839018561342	,1689251162	,0295988385055751	,0	,300.00	,001	
00030618303954072180005	,zwk89xmg0fpat	,00030002	,00030002	,636516264067	,787045	,00	,01	,01	,1500.00	,1500.00	,20230131	,145704	,20230131	,140	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20230131	,0131145704	,02	,0	,00000000	,65751370	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1500.00	,001	,1500.00	,224.02	,72735283	,603286449046	,8680979459	,1702479901063786	,0	,1500.00	,001	
00082188406742713521821	,zwk89xmg0fpat	,00030002	,00030002	,929596011793	,515023	,00	,01	,01	,1305.00	,1305.00	,20230220	,154021	,20230220	,110	,80872495	,274168204821693	,ntbYouth_hostel	,7011	,0000	,0002	,000	,82	,06	,20230220	,0220154021	,02	,0	,00000000	,26004868	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1305.00	,001	,1305.00	,194.90	,48249616	,059053873033	,3077278719	,3721011553495191	,0	,1305.00	,001	
00044299902927313042454	,bel1vycirowpn	,00030001	,00030001	,833784507149	,692476	,00	,01	,01	,1085.00	,1085.00	,20221024	,213539	,20221024	,032	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221024	,1024213539	,02	,0	,00000000	,74352871	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1085.00	,001	,1085.00	,162.04	,43664390	,316240442885	,4284481561	,1792833759948396	,0	,1085.00	,001	
00009995049147908504054	,bel1vycirowpn	,00030001	,00030001	,579819049287	,607191	,00	,01	,01	,1300.00	,1300.00	,20221024	,222941	,20221024	,111	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221024	,1024222941	,02	,0	,00000000	,96570254	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1300.00	,001	,1300.00	,194.15	,22315879	,660159209068	,7987098209	,1010380022239790	,0	,1300.00	,001	
00060216740954539964203	,bel1vycirowpn	,00030001	,00030001	,113588369822	,546807	,00	,01	,01	,1868.00	,1868.00	,20221113	,210837	,20221113	,042	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221113	,1113210837	,02	,0	,00000000	,90426976	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1868.00	,001	,1868.00	,278.98	,41157202	,809875132260	,5728943425	,5501190522519627	,0	,1868.00	,001	
00065297909512541007652	,bel1vycirowpn	,00030001	,00030001	,595481336777	,449013	,00	,01	,01	,4546.00	,4546.00	,20221203	,225115	,20221203	,122	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221203	,1203225115	,02	,0	,00000000	,24383072	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4546.00	,001	,4546.00	,678.93	,23659545	,132801808007	,5023753161	,9296866571981707	,0	,4546.00	,001	
00016056184298079366479	,bel1vycirowpn	,00030001	,00030001	,141266672860	,595349	,00	,01	,01	,2437.00	,2437.00	,20221223	,231133	,20221223	,000	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221223	,1223231133	,02	,0	,00000000	,78450624	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2437.00	,001	,2437.00	,363.96	,02607649	,284893073020	,6560374962	,9049817420744208	,0	,2437.00	,001	
00067028692115893169166	,di0s2qkuahz5o	,00020001	,00020001	,025373430181	,937340	,00	,01	,01	,1200.00	,1200.00	,20221024	,001532	,20221024	,021	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221024	,1024001532	,02	,0	,00000000	,77708516	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1200.00	,001	,1200.00	,179.22	,59842468	,115508523746	,7022362188	,5851282683417639	,0	,1200.00	,001	
00096313991888158448985	,di0s2qkuahz5o	,00020001	,00020001	,805149209428	,279349	,00	,01	,01	,2100.00	,2100.00	,20221024	,005330	,20221024	,050	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221024	,1024005330	,02	,0	,00000000	,14279314	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2100.00	,001	,2100.00	,313.63	,21379376	,134799900486	,2794606205	,4723443341611157	,0	,2100.00	,001	
00045020430198690070322	,di0s2qkuahz5o	,00020001	,00020001	,969236880094	,675846	,00	,01	,01	,1600.00	,1600.00	,20221113	,123535	,20221113	,140	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221113	,1113123535	,02	,0	,00000000	,81830558	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1600.00	,001	,1600.00	,238.96	,98694424	,496413642306	,3225981099	,0143045428532000	,0	,1600.00	,001	
00034475874052781793639	,di0s2qkuahz5o	,00020001	,00020001	,394379791667	,199532	,00	,01	,01	,2019.00	,2019.00	,20221203	,174551	,20221203	,020	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221203	,1203174551	,02	,0	,00000000	,41349102	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,2019.00	,001	,2019.00	,301.53	,68034121	,622618648086	,4628649006	,0731943595463311	,0	,2019.00	,001	
00073931067183850731463	,di0s2qkuahz5o	,00020001	,00020001	,753783900772	,351779	,00	,01	,01	,1726.00	,1726.00	,20221223	,171000	,20221223	,021	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221223	,1223171000	,02	,0	,00000000	,99604828	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1726.00	,001	,1726.00	,257.77	,83214063	,627571858508	,1560640804	,8982034430454279	,0	,1726.00	,001	
00025241713772236273804	,4usmqk3nvdizb	,00010001	,00010001	,233633420734	,837502	,00	,01	,01	,4237.00	,4237.00	,20221024	,140505	,20221024	,141	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221024	,1024140505	,02	,0	,00000000	,47600293	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4237.00	,001	,4237.00	,632.78	,36121115	,312992361553	,2689863129	,9911122075095163	,0	,4237.00	,001	
00024835518421474748233	,4usmqk3nvdizb	,00010001	,00010001	,225810999574	,977803	,00	,01	,01	,1468.00	,1468.00	,20221024	,153058	,20221024	,151	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221024	,1024153058	,02	,0	,00000000	,43163353	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1468.00	,001	,1468.00	,219.24	,23123268	,225373438525	,1089374292	,7276394160046429	,0	,1468.00	,001	
00040085071042800145031	,4usmqk3nvdizb	,00010001	,00010001	,855208343279	,311860	,00	,01	,01	,1808.00	,1808.00	,20221024	,164515	,20221024	,110	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221024	,1024164515	,02	,0	,00000000	,20365145	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1808.00	,001	,1808.00	,270.02	,72099317	,900481677095	,5488338348	,6191218938815443	,0	,1808.00	,001	
00071171447493576743071	,4usmqk3nvdizb	,00010001	,00010001	,333158003300	,682982	,00	,01	,01	,3400.00	,3400.00	,20221113	,091615	,20221113	,141	,42591073	,199250172505534	,rtnTownship_health_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221113	,1113091615	,02	,0	,00000000	,65154640	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,3400.00	,001	,3400.00	,507.78	,77645417	,455840539863	,3947697995	,7062316244574620	,0	,3400.00	,001	
00027033409092317401666	,1oyucenv45agx	,00030001	,00030001	,883440537109	,957023	,00	,01	,01	,1600.00	,1600.00	,20221024	,153353	,20221024	,102	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221024	,1024153353	,02	,0	,00000000	,04741854	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1600.00	,001	,1600.00	,238.96	,26906847	,703206191398	,3915841363	,7990394127885901	,0	,1600.00	,001	
00060681990549833904941	,1oyucenv45agx	,00030001	,00030001	,747367809230	,212021	,00	,01	,01	,4315.00	,4315.00	,20221024	,161345	,20221024	,000	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221024	,1024161345	,02	,0	,00000000	,20425899	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,4315.00	,001	,4315.00	,644.43	,99380832	,608990718503	,9618676533	,9862733768007838	,0	,4315.00	,001	
00008062459909654311753	,1oyucenv45agx	,00030001	,00030001	,664991949738	,403774	,00	,01	,01	,1400.00	,1400.00	,20221024	,161212	,20221024	,111	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221024	,1024161212	,02	,0	,00000000	,63767767	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1400.00	,001	,1400.00	,209.09	,19012500	,572935622209	,9941637584	,9993337654835137	,0	,1400.00	,001	
00056571089178428403170	,1oyucenv45agx	,00030001	,00030001	,589673724961	,560673	,00	,01	,01	,1547.00	,1547.00	,20221024	,172949	,20221024	,072	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221024	,1024172949	,02	,0	,00000000	,01675032	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,1547.00	,001	,1547.00	,231.04	,59421184	,497820955968	,1946709696	,7377369970460029	,0	,1547.00	,001	
00067406710246404610597	,1oyucenv45agx	,00030001	,00030001	,503125657263	,915784	,00	,01	,01	,5800.00	,5800.00	,20221024	,185436	,20221024	,140	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221024	,1024185436	,02	,0	,00000000	,79931994	,2025-07-30 15:55:00	,2025-07-30 15:55:00	,0	,001	,5800.00	,001	,5800.00	,866.21	,70170415	,475324026573	,8514799555	,8823927979074508	,0	,5800.00	,001	
00062169604702285961610	,1oyucenv45agx	,00030001	,00030001	,653281171235	,286192	,00	,01	,01	,2467.00	,2467.00	,20221113	,144124	,20221113	,100	,85970589	,726924948305871	,lgoFour_star(Low)	,7011	,0000	,0001	,000	,82	,06	,20221113	,1113144124	,02	,0	,00000000	,83615519	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,2467.00	,001	,2467.00	,368.44	,57403121	,778201236555	,0200147707	,4118184742075988	,0	,2467.00	,001	
00028605930466766005115	,zwk89xmg0fpat	,00030002	,00030002	,961881008606	,799818	,00	,01	,01	,5600.00	,5600.00	,20221024	,234403	,20221024	,071	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0002	,000	,82	,06	,20221024	,1024234403	,02	,0	,00000000	,25262805	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,5600.00	,001	,5600.00	,836.35	,85192624	,168648021259	,7262879112	,2334371624516099	,0	,5600.00	,001	
00069896369135686017511	,zwk89xmg0fpat	,00030002	,00030002	,453794005587	,160086	,00	,01	,01	,4737.00	,4737.00	,20221025	,000732	,20221025	,060	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0002	,000	,82	,06	,20221025	,1025000732	,02	,0	,00000000	,73877630	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,4737.00	,001	,4737.00	,707.46	,00451171	,721917922726	,1156302065	,0383544750714551	,0	,4737.00	,001	
00006104852531439844124	,zwk89xmg0fpat	,00030002	,00030002	,832001498187	,422409	,00	,01	,01	,3208.00	,3208.00	,20221025	,011553	,20221025	,071	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0002	,000	,82	,06	,20221025	,1025011553	,02	,0	,00000000	,26061944	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,3208.00	,001	,3208.00	,479.11	,53392987	,280465755504	,3002825841	,8422207162026018	,0	,3208.00	,001	
00090500526492401286864	,zwk89xmg0fpat	,00030002	,00030002	,780688570568	,771443	,00	,01	,01	,3100.00	,3100.00	,20221025	,014753	,20221025	,070	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0002	,000	,82	,06	,20221025	,1025014753	,02	,0	,00000000	,41980925	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,3100.00	,001	,3100.00	,462.98	,53180474	,359780114040	,7300942369	,3856156673038825	,0	,3100.00	,001	
00037225956826766060843	,zwk89xmg0fpat	,00030002	,00030002	,473568918638	,922310	,00	,01	,01	,2307.00	,2307.00	,20221025	,021141	,20221025	,102	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0002	,000	,82	,06	,20221025	,1025021141	,02	,0	,00000000	,67361800	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,2307.00	,001	,2307.00	,344.54	,93896707	,993020350177	,0022668322	,0705089028395371	,0	,2307.00	,001	
00081876728726941073535	,zwk89xmg0fpat	,00030002	,00030002	,274404410820	,187010	,00	,01	,01	,3800.00	,3800.00	,20221025	,023142	,20221025	,141	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0002	,000	,82	,06	,20221025	,1025023142	,02	,0	,00000000	,83953732	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,3800.00	,001	,3800.00	,567.52	,51315779	,753315288478	,3548153761	,5791886227339914	,0	,3800.00	,001	
00049850816360202090757	,zwk89xmg0fpat	,00030002	,00030002	,691791048331	,926344	,00	,01	,01	,549.00	,549.00	,20221113	,103754	,20221113	,130	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0002	,000	,82	,06	,20221113	,1113103754	,02	,0	,00000000	,29672837	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,549.00	,001	,549.00	,81.99	,68939078	,502230228941	,9169182073	,0423068186797548	,0	,549.00	,001	
00099035260633961657203	,zwk89xmg0fpat	,00030002	,00030002	,592821691612	,475105	,00	,01	,01	,5817.00	,5817.00	,20221203	,161857	,20221203	,030	,69857102	,732988587108469	,gdoTourist_hotel(Low)	,5811	,0000	,0002	,000	,82	,06	,20221203	,1203161857	,02	,0	,00000000	,41003141	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,5817.00	,001	,5817.00	,868.75	,74272398	,766363495893	,3583788050	,9890356560921962	,0	,5817.00	,001	
00069316472622845402528	,u6rkf2xzgqdna	,00010001	,00010001	,601412254222	,922439	,00	,01	,01	,7399.00	,7399.00	,20221024	,040906	,20221024	,042	,31360497	,846402661928120	,eliCommunity_health_service_center(Low)	,8099	,0000	,0001	,000	,82	,06	,20221024	,1024040906	,02	,0	,00000000	,07457774	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,7399.00	,001	,7399.00	,1105.02	,77276882	,265340449643	,0104402088	,5187805966158921	,0	,7399.00	,001	
00081943672938878783476	,u6rkf2xzgqdna	,00010001	,00010001	,658398415417	,817126	,00	,01	,01	,5615.00	,5615.00	,20221024	,042608	,20221024	,120	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221024	,1024042608	,02	,0	,00000000	,71751240	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,5615.00	,001	,5615.00	,838.59	,49407080	,791947566469	,9355456085	,5092654557289567	,0	,5615.00	,001	
00065856539309633517637	,u6rkf2xzgqdna	,00010001	,00010001	,181525686811	,965577	,00	,01	,01	,2078.00	,2078.00	,20221024	,054534	,20221024	,120	,31867307	,073046436190733	,dnxRestaurant(Low)	,5812	,0000	,0001	,000	,82	,06	,20221024	,1024054534	,02	,0	,00000000	,59710748	,2025-07-30 15:55:01	,2025-07-30 15:55:01	,0	,001	,2078.00	,001	,2078.00	,310.34	,90114182	,401318338899	,3283433574	,5665903429418591	,0	,2078.00	,001	
